id,departement_code,sexe_id,tranche_age_id,annee,population
4499,21,2,4,2011,36135
4500,21,2,5,2011,18083
4501,22,2,1,2011,71125
4502,22,2,2,2011,61994
4503,22,2,3,2011,79889
4504,22,2,4,2011,48831
4505,22,2,5,2011,25169
4506,23,2,1,2011,11968
4507,23,2,2,2011,11356
4508,23,2,3,2011,17652
4509,23,2,4,2011,11426
4510,23,2,5,2011,7218
4511,24,2,1,2011,43207
4512,24,2,2,2011,39598
4513,24,2,3,2011,57531
4514,24,2,4,2011,38070
4515,24,2,5,2011,21417
4516,25,2,1,2011,68737
4517,25,2,2,2011,69734
4518,25,2,3,2011,68441
4519,25,2,4,2011,35781
4520,25,2,5,2011,16836
4521,26,2,1,2011,62709
4522,26,2,2,2011,54521
4523,26,2,3,2011,65508
4524,26,2,4,2011,36624
4525,26,2,5,2011,17799
4526,27,2,1,2011,79557
4527,27,2,2,2011,70460
4528,27,2,3,2011,81233
4529,27,2,4,2011,39433
4530,27,2,5,2011,16787
4531,28,2,1,2011,56690
4532,28,2,2,2011,51308
4533,28,2,3,2011,58648
4534,28,2,4,2011,29682
4535,28,2,5,2011,14697
4536,29,2,1,2011,108960
4537,29,2,2,2011,106118
4538,29,2,3,2011,123757
4539,29,2,4,2011,65531
4540,29,2,5,2011,32104
4541,30,2,1,2011,88383
4542,30,2,2,2011,79100
4543,30,2,3,2011,96935
4544,30,2,4,2011,54821
4545,30,2,5,2011,27194
4546,31,2,1,2011,156547
4547,31,2,2,2011,186267
4548,31,2,3,2011,163092
4549,31,2,4,2011,73218
4550,31,2,5,2011,36716
4551,32,2,1,2011,20272
4552,32,2,2,2011,17861
4553,32,2,3,2011,26972
4554,32,2,4,2011,16738
4555,32,2,5,2011,10372
4556,33,2,1,2011,176411
4557,33,2,2,2011,190560
4558,33,2,3,2011,190716
4559,33,2,4,2011,96181
4560,33,2,5,2011,48163
4561,34,2,1,2011,127396
4562,34,2,2,2011,132072
4563,34,2,3,2011,131644
4564,34,2,4,2011,77441
4565,34,2,5,2011,38943
4566,35,2,1,2011,131436
4567,35,2,2,2011,136285
4568,35,2,3,2011,128804
4569,35,2,4,2011,59350
4570,35,2,5,2011,30661
4571,36,2,1,2011,24655
4572,36,2,2,2011,23310
4573,36,2,3,2011,32282
4574,36,2,4,2011,19680
4575,36,2,5,2011,11549
4576,37,2,1,2011,72708
4577,37,2,2,2011,71322
4578,37,2,3,2011,77867
4579,37,2,4,2011,40986
4580,37,2,5,2011,22861
4581,38,2,1,2011,162667
4582,38,2,2,2011,159405
4583,38,2,3,2011,160928
4584,38,2,4,2011,78684
4585,38,2,5,2011,36320
4586,39,2,1,2011,32373
4587,39,2,2,2011,28629
4588,39,2,3,2011,36324
4589,39,2,4,2011,20057
4590,39,2,5,2011,10440
4591,40,2,1,2011,44023
4592,40,2,2,2011,41534
4593,40,2,3,2011,54337
4594,40,2,4,2011,32181
4595,40,2,5,2011,16554
4596,41,2,1,2011,39360
4597,41,2,2,2011,35227
4598,41,2,3,2011,44751
4599,41,2,4,2011,26205
4600,41,2,5,2011,15405
4601,42,2,1,2011,93908
4602,42,2,2,2011,87700
4603,42,2,3,2011,96170
4604,42,2,4,2011,54619
4605,42,2,5,2011,28242
4606,43,2,1,2011,27068
4607,43,2,2,2011,24156
4608,43,2,3,2011,31894
4609,43,2,4,2011,18177
4610,43,2,5,2011,9091
4611,44,2,1,2011,171600
4612,44,2,2,2011,169137
4613,44,2,3,2011,169332
4614,44,2,4,2011,80831
4615,44,2,5,2011,38084
4616,45,2,1,2011,86103
4617,45,2,2,2011,81130
4618,45,2,3,2011,86325
4619,45,2,4,2011,45394
4620,45,2,5,2011,22766
4621,46,2,1,2011,17916
4622,46,2,2,2011,16499
4623,46,2,3,2011,24256
4624,46,2,4,2011,16691
4625,46,2,5,2011,9482
4626,47,2,1,2011,37134
4627,47,2,2,2011,34131
4628,47,2,3,2011,43907
4629,47,2,4,2011,28016
4630,47,2,5,2011,16317
4631,48,2,1,2011,8683
4632,48,2,2,2011,8374
4633,48,2,3,2011,11443
4634,48,2,4,2011,6733
4635,48,2,5,2011,3552
4636,49,2,1,2011,105713
4637,49,2,2,2011,98966
4638,49,2,3,2011,101642
4639,49,2,4,2011,49917
4640,49,2,5,2011,27443
4641,50,2,1,2011,59272
4642,50,2,2,2011,54571
4643,50,2,3,2011,69970
4644,50,2,4,2011,38628
4645,50,2,5,2011,21193
4646,51,2,1,2011,71453
4647,51,2,2,2011,75594
4648,51,2,3,2011,74165
4649,51,2,4,2011,37102
4650,51,2,5,2011,16804
4651,52,2,1,2011,20945
4652,52,2,2,2011,21019
4653,52,2,3,2011,25593
4654,52,2,4,2011,14581
4655,52,2,5,2011,7299
4656,53,2,1,2011,41006
4657,53,2,2,2011,35217
4658,53,2,3,2011,41344
4659,53,2,4,2011,20943
4660,53,2,5,2011,12733
4661,54,2,1,2011,90751
4662,54,2,2,2011,99091
4663,54,2,3,2011,94884
4664,54,2,4,2011,47344
4665,54,2,5,2011,22823
4666,55,2,1,2011,24184
4667,55,2,2,2011,23267
4668,55,2,3,2011,27437
4669,55,2,4,2011,13889
4670,55,2,5,2011,6973
4671,56,2,1,2011,88458
4672,56,2,2,2011,81224
4673,56,2,3,2011,99502
4674,56,2,4,2011,56776
4675,56,2,5,2011,27367
4676,57,2,1,2011,124244
4677,57,2,2,2011,136829
4678,57,2,3,2011,149678
4679,57,2,4,2011,69661
4680,57,2,5,2011,31500
4681,58,2,1,2011,22669
4682,58,2,2,2011,21699
4683,58,2,3,2011,29803
4684,58,2,4,2011,19780
4685,58,2,5,2011,10604
4686,59,2,1,2011,357292
4687,59,2,2,2011,351830
4688,59,2,3,2011,325510
4689,59,2,4,2011,145808
4690,59,2,5,2011,64138
4691,60,2,1,2011,110893
4692,60,2,2,2011,103764
4693,60,2,3,2011,111306
4694,60,2,4,2011,50043
4695,60,2,5,2011,20199
4696,61,2,1,2011,35312
4697,61,2,2,2011,30249
4698,61,2,3,2011,39806
4699,61,2,4,2011,22943
4700,61,2,5,2011,12973
4701,62,2,1,2011,199557
4702,62,2,2,2011,182899
4703,62,2,3,2011,195474
4704,62,2,4,2011,89235
4705,62,2,5,2011,39163
4706,63,2,1,2011,71667
4707,63,2,2,2011,80850
4708,63,2,3,2011,86067
4709,63,2,4,2011,47106
4710,63,2,5,2011,22124
4711,64,2,1,2011,73674
4712,64,2,2,2011,74804
4713,64,2,3,2011,90157
4714,64,2,4,2011,49303
4715,64,2,5,2011,27504
4716,65,2,1,2011,24714
4717,65,2,2,2011,23966
4718,65,2,3,2011,31794
4719,65,2,4,2011,19110
4720,65,2,5,2011,10794
4721,66,2,1,2011,52592
4722,66,2,2,2011,47250
4723,66,2,3,2011,57156
4724,66,2,4,2011,36990
4725,66,2,5,2011,20982
4726,67,2,1,2011,135810
4727,67,2,2,2011,145295
4728,67,2,3,2011,153939
4729,67,2,4,2011,70671
4730,67,2,5,2011,30593
4731,68,2,1,2011,93644
4732,68,2,2,2011,92685
4733,68,2,3,2011,108562
4734,68,2,4,2011,51540
4735,68,2,5,2011,22672
4736,69,2,1,2011,228127
4737,69,2,2,2011,247795
4738,69,2,3,2011,208684
4739,69,2,4,2011,103616
4740,69,2,5,2011,50640
4741,70,2,1,2011,29945
4742,70,2,2,2011,27062
4743,70,2,3,2011,34099
4744,70,2,4,2011,18784
4745,70,2,5,2011,8526
4746,71,2,1,2011,63883
4747,71,2,2,2011,59604
4748,71,2,3,2011,76676
4749,71,2,4,2011,45658
4750,71,2,5,2011,24449
4751,72,2,1,2011,72544
4752,72,2,2,2011,66152
4753,72,2,3,2011,75568
4754,72,2,4,2011,39469
4755,72,2,5,2011,22010
4756,73,2,1,2011,52728
4757,73,2,2,2011,52026
4758,73,2,3,2011,58662
4759,73,2,4,2011,28827
4760,73,2,5,2011,13866
4761,74,2,1,2011,97142
4762,74,2,2,2011,99678
4763,74,2,3,2011,103651
4764,74,2,4,2011,47280
4765,74,2,5,2011,19737
4766,75,2,1,2011,224500
4767,75,2,2,2011,377814
4768,75,2,3,2011,270610
4769,75,2,4,2011,128689
4770,75,2,5,2011,58972
4771,76,2,1,2011,160679
4772,76,2,2,2011,157795
4773,76,2,3,2011,163531
4774,76,2,4,2011,80557
4775,76,2,5,2011,38818
4776,77,2,1,2011,191877
4777,77,2,2,2011,178057
4778,77,2,3,2011,182386
4779,77,2,4,2011,74362
4780,77,2,5,2011,28186
4781,78,2,1,2011,197789
4782,78,2,2,2011,181584
4783,78,2,3,2011,188941
4784,78,2,4,2011,85678
4785,78,2,5,2011,35545
4786,79,2,1,2011,44623
4787,79,2,2,2011,40990
4788,79,2,3,2011,51742
4789,79,2,4,2011,27988
4790,79,2,5,2011,16637
4791,80,2,1,2011,73161
4792,80,2,2,2011,73029
4793,80,2,3,2011,75322
4794,80,2,4,2011,38111
4795,80,2,5,2011,17958
4796,81,2,1,2011,43253
4797,81,2,2,2011,39341
4798,81,2,3,2011,51224
4799,81,2,4,2011,29758
4800,81,2,5,2011,18873
4801,82,2,1,2011,30238
4802,82,2,2,2011,27238
4803,82,2,3,2011,33504
4804,82,2,4,2011,18068
4805,82,2,5,2011,10397
4806,83,2,1,2011,113064
4807,83,2,2,2011,110716
4808,83,2,3,2011,130336
4809,83,2,4,2011,87143
4810,83,2,5,2011,45378
4811,84,2,1,2011,68331
4812,84,2,2,2011,61843
4813,84,2,3,2011,71954
4814,84,2,4,2011,40784
4815,84,2,5,2011,19518
4816,85,2,1,2011,78712
4817,85,2,2,2011,73254
4818,85,2,3,2011,85499
4819,85,2,4,2011,50957
4820,85,2,5,2011,26081
4821,86,2,1,2011,51384
4822,86,2,2,2011,52578
4823,86,2,3,2011,55678
4824,86,2,4,2011,30311
4825,86,2,5,2011,16987
4826,87,2,1,2011,41358
4827,87,2,2,2011,43041
4828,87,2,3,2011,49856
4829,87,2,4,2011,29076
4830,87,2,5,2011,16827
4831,88,2,1,2011,45851
4832,88,2,2,2011,42695
4833,88,2,3,2011,53072
4834,88,2,4,2011,28864
4835,88,2,5,2011,13702
4836,89,2,1,2011,41329
4837,89,2,2,2011,36638
4838,89,2,3,2011,47076
4839,89,2,4,2011,27246
4840,89,2,5,2011,14161
4841,90,2,1,2011,18371
4842,90,2,2,2011,20083
4843,90,2,3,2011,19022
4844,90,2,4,2011,9493
4845,90,2,5,2011,4282
4846,91,2,1,2011,171897
4847,91,2,2,2011,165530
4848,91,2,3,2011,162675
4849,91,2,4,2011,70922
4850,91,2,5,2011,29691
4851,92,2,1,2011,204188
4852,92,2,2,2011,232212
4853,92,2,3,2011,194377
4854,92,2,4,2011,82952
4855,92,2,5,2011,41252
4856,93,2,1,2011,225580
4857,93,2,2,2011,223008
4858,93,2,3,2011,194597
4859,93,2,4,2011,77406
4860,93,2,5,2011,29589
4861,94,2,1,2011,175843
4862,94,2,2,2011,188993
4863,94,2,3,2011,171114
4864,94,2,4,2011,71473
4865,94,2,5,2011,33048
4866,95,2,1,2011,172047
4867,95,2,2,2011,160353
4868,95,2,3,2011,155093
4869,95,2,4,2011,62692
4870,95,2,5,2011,23969
4871,01,3,1,2011,78108
4872,01,3,2,2011,73388
4873,01,3,3,2011,84197
4874,01,3,4,2011,41121
4875,01,3,5,2011,28152
4876,02,3,1,2011,68151
4877,02,3,2,2011,63907
4878,02,3,3,2011,75282
4879,02,3,4,2011,39993
4880,02,3,5,2011,30426
4881,03,3,1,2011,35311
4882,03,3,2,2011,34644
4883,03,3,3,2011,48050
4884,03,3,4,2011,32189
4885,03,3,5,2011,27957
4886,04,3,1,2011,17322
4887,04,3,2,2011,16359
4888,04,3,3,2011,23289
4889,04,3,4,2011,15286
4890,04,3,5,2011,10780
4891,05,3,1,2011,15636
4892,05,3,2,2011,14635
4893,05,3,3,2011,20144
4894,05,3,4,2011,11826
4895,05,3,5,2011,8866
4896,06,3,1,2011,114107
4897,06,3,2,2011,127004
4898,06,3,3,2011,150622
4899,06,3,4,2011,97071
4900,06,3,5,2011,79905
4901,07,3,1,2011,35425
4902,07,3,2,2011,33334
4903,07,3,3,2011,44330
4904,07,3,4,2011,27881
4905,07,3,5,2011,21792
4906,08,3,1,2011,34098
4907,08,3,2,2011,32828
4908,08,3,3,2011,39911
4909,08,3,4,2011,21446
4910,08,3,5,2011,16149
4911,09,3,1,2011,15875
4912,09,3,2,2011,15446
4913,09,3,3,2011,21680
4914,09,3,4,2011,13529
4915,09,3,5,2011,11431
4916,10,3,1,2011,36361
4917,10,3,2,2011,35483
4918,10,3,3,2011,41510
4919,10,3,4,2011,24320
4920,10,3,5,2011,18671
4921,11,3,1,2011,39575
4922,11,3,2,2011,38319
4923,11,3,3,2011,50099
4924,11,3,4,2011,32731
4925,11,3,5,2011,25840
4926,12,3,1,2011,27711
4927,12,3,2,2011,27011
4928,12,3,3,2011,37822
4929,12,3,4,2011,25413
4930,12,3,5,2011,22671
4931,13,3,1,2011,234684
4932,13,3,2,2011,254779
4933,13,3,3,2011,275514
4934,13,3,4,2011,153855
4935,13,3,5,2011,113374
4936,14,3,1,2011,82848
4937,14,3,2,2011,85347
4938,14,3,3,2011,93168
4939,14,3,4,2011,53095
4940,14,3,5,2011,40651
4941,15,3,1,2011,13938
4942,15,3,2,2011,14617
4943,15,3,3,2011,21007
4944,15,3,4,2011,13808
4945,15,3,5,2011,12492
4946,16,3,1,2011,37031
4947,16,3,2,2011,36980
4948,16,3,3,2011,51040
4949,16,3,4,2011,30775
4950,16,3,5,2011,25759
4951,17,3,1,2011,65076
4952,17,3,2,2011,65852
4953,17,3,3,2011,87466
4954,17,3,4,2011,60295
4955,17,3,5,2011,45840
4956,18,3,1,2011,33383
4957,18,3,2,2011,32381
4958,18,3,3,2011,44342
4959,18,3,4,2011,28293
4960,18,3,5,2011,22148
4961,19,3,1,2011,23503
4962,19,3,2,2011,24132
4963,19,3,3,2011,34002
4964,19,3,4,2011,22598
4965,19,3,5,2011,20748
4966,21,3,1,2011,60310
4967,21,3,2,2011,68414
4968,21,3,3,2011,71394
4969,21,3,4,2011,40317
4970,21,3,5,2011,30954
4971,22,3,1,2011,66825
4972,22,3,2,2011,60572
4973,22,3,3,2011,80304
4974,22,3,4,2011,54874
4975,22,3,5,2011,44792
4976,23,3,1,2011,11100
4977,23,3,2,2011,10732
4978,23,3,3,2011,17413
4979,23,3,4,2011,11891
4980,23,3,5,2011,11804
4981,24,3,1,2011,40961
4982,24,3,2,2011,39908
4983,24,3,3,2011,59684
4984,24,3,4,2011,41015
4985,24,3,5,2011,33777
4986,25,3,1,2011,65043
4987,25,3,2,2011,68424
4988,25,3,3,2011,69935
4989,25,3,4,2011,38763
4990,25,3,5,2011,27409
4991,26,3,1,2011,58346
4992,26,3,2,2011,55828
4993,26,3,3,2011,68444
4994,26,3,4,2011,40247
4995,26,3,5,2011,27967
4996,27,3,1,2011,75801
4997,27,3,2,2011,71377
4998,27,3,3,2011,82556
4999,27,3,4,2011,42445
5000,27,3,5,2011,28462
5001,28,3,1,2011,53670
5002,28,3,2,2011,51673
5003,28,3,3,2011,59365
5004,28,3,4,2011,31328
5005,28,3,5,2011,23355
5006,29,3,1,2011,102715
5007,29,3,2,2011,99976
5008,29,3,3,2011,123371
5009,29,3,4,2011,75828
5010,29,3,5,2011,61510
5011,30,3,1,2011,84391
5012,30,3,2,2011,81403
5013,30,3,3,2011,102972
5014,30,3,4,2011,60414
5015,30,3,5,2011,42744
5016,31,3,1,2011,149448
5017,31,3,2,2011,182141
5018,31,3,3,2011,168714
5019,31,3,4,2011,83549
5020,31,3,5,2011,60534
5021,32,3,1,2011,18982
5022,32,3,2,2011,17879
5023,32,3,3,2011,27556
5024,32,3,4,2011,17601
5025,32,3,5,2011,14660
5026,33,3,1,2011,170663
5027,33,3,2,2011,195325
5028,33,3,3,2011,203937
5029,33,3,4,2011,109199
5030,33,3,5,2011,82507
5031,34,3,1,2011,123922
5032,34,3,2,2011,136981
5033,34,3,3,2011,144598
5034,34,3,4,2011,87011
5035,34,3,5,2011,62028
5036,35,3,1,2011,127876
5037,35,3,2,2011,132887
5038,35,3,3,2011,130113
5039,35,3,4,2011,67512
5040,35,3,5,2011,51515
5041,36,3,1,2011,23364
5042,36,3,2,2011,22787
5043,36,3,3,2011,32341
5044,36,3,4,2011,21531
5045,36,3,5,2011,18676
5046,37,3,1,2011,70484
5047,37,3,2,2011,73561
5048,37,3,3,2011,81170
5049,37,3,4,2011,46298
5050,37,3,5,2011,36426
5051,38,3,1,2011,152927
5052,38,3,2,2011,156733
5053,38,3,3,2011,163758
5054,38,3,4,2011,85179
5055,38,3,5,2011,58611
5056,39,3,1,2011,30382
5057,39,3,2,2011,28650
5058,39,3,3,2011,36033
5059,39,3,4,2011,21178
5060,39,3,5,2011,17228
5061,40,3,1,2011,41489
5062,40,3,2,2011,41012
5063,40,3,3,2011,55393
5064,40,3,4,2011,35135
5065,40,3,5,2011,26271
5066,41,3,1,2011,37277
5067,41,3,2,2011,35119
5068,41,3,3,2011,45793
5069,41,3,4,2011,28413
5070,41,3,5,2011,23730
5071,42,3,1,2011,89228
5072,42,3,2,2011,87839
5073,42,3,3,2011,99656
5074,42,3,4,2011,61034
5075,42,3,5,2011,50657
5076,43,3,1,2011,25722
5077,43,3,2,2011,23312
5078,43,3,3,2011,30831
5079,43,3,4,2011,18978
5080,43,3,5,2011,15678
5081,44,3,1,2011,163530
5082,44,3,2,2011,167493
5083,44,3,3,2011,174812
5084,44,3,4,2011,93205
5085,44,3,5,2011,68340
5086,45,3,1,2011,81744
5087,45,3,2,2011,81468
5088,45,3,3,2011,89315
5089,45,3,4,2011,48985
5090,45,3,5,2011,36357
5091,46,3,1,2011,17046
5092,46,3,2,2011,16011
5093,46,3,3,2011,25206
5094,46,3,4,2011,17238
5095,46,3,5,2011,14409
5096,47,3,1,2011,34836
5097,47,3,2,2011,34398
5098,47,3,3,2011,46489
5099,47,3,4,2011,30428
5100,47,3,5,2011,25210
5101,48,3,1,2011,7915
5102,48,3,2,2011,7968
5103,48,3,3,2011,10519
5104,48,3,4,2011,6564
5105,48,3,5,2011,5405
5106,49,3,1,2011,102357
5107,49,3,2,2011,98923
5108,49,3,3,2011,103761
5109,49,3,4,2011,56518
5110,49,3,5,2011,45103
5111,50,3,1,2011,56629
5112,50,3,2,2011,52247
5113,50,3,3,2011,68756
5114,50,3,4,2011,42403
5115,50,3,5,2011,35862
5116,51,3,1,2011,67764
5117,51,3,2,2011,74344
5118,51,3,3,2011,77892
5119,51,3,4,2011,41308
5120,51,3,5,2011,30145
5121,52,3,1,2011,19692
5122,52,3,2,2011,19341
5123,52,3,3,2011,25681
5124,52,3,4,2011,15409
5125,52,3,5,2011,12815
5126,53,3,1,2011,38751
5127,53,3,2,2011,33836
5128,53,3,3,2011,40364
5129,53,3,4,2011,23082
5130,53,3,5,2011,19755
5131,54,3,1,2011,86936
5132,54,3,2,2011,97548
5133,54,3,3,2011,99558
5134,54,3,4,2011,53498
5135,54,3,5,2011,40691
5136,55,3,1,2011,22380
5137,55,3,2,2011,21545
5138,55,3,3,2011,26791
5139,55,3,4,2011,14870
5140,55,3,5,2011,12221
5141,56,3,1,2011,83013
5142,56,3,2,2011,78048
5143,56,3,3,2011,100441
5144,56,3,4,2011,64192
5145,56,3,5,2011,48062
5146,57,3,1,2011,117920
5147,57,3,2,2011,131480
5148,57,3,3,2011,152877
5149,57,3,4,2011,77431
5150,57,3,5,2011,53526
5151,58,3,1,2011,21717
5152,58,3,2,2011,20997
5153,58,3,3,2011,30773
5154,58,3,4,2011,21638
5155,58,3,5,2011,18661
5156,59,3,1,2011,339613
5157,59,3,2,2011,355384
5158,59,3,3,2011,341358
5159,59,3,4,2011,172903
5160,59,3,5,2011,125372
5161,60,3,1,2011,105804
5162,60,3,2,2011,103624
5163,60,3,3,2011,113119
5164,60,3,4,2011,52480
5165,60,3,5,2011,34410
5166,61,3,1,2011,33256
5167,61,3,2,2011,30094
5168,61,3,3,2011,39955
5169,61,3,4,2011,25256
5170,61,3,5,2011,21047
5171,62,3,1,2011,189075
5172,62,3,2,2011,183906
5173,62,3,3,2011,199871
5174,62,3,4,2011,105299
5175,62,3,5,2011,78328
5176,63,3,1,2011,69788
5177,63,3,2,2011,78277
5178,63,3,3,2011,88409
5179,63,3,4,2011,51702
5180,63,3,5,2011,39479
5181,64,3,1,2011,69722
5182,64,3,2,2011,73873
5183,64,3,3,2011,93879
5184,64,3,4,2011,56537
5185,64,3,5,2011,47155
5186,65,3,1,2011,22838
5187,65,3,2,2011,22926
5188,65,3,3,2011,33339
5189,65,3,4,2011,21506
5190,65,3,5,2011,18241
5191,66,3,1,2011,48968
5192,66,3,2,2011,50293
5193,66,3,3,2011,62043
5194,66,3,4,2011,42942
5195,66,3,5,2011,33314
5196,67,3,1,2011,129417
5197,67,3,2,2011,149143
5198,67,3,3,2011,155044
5199,67,3,4,2011,75220
5200,67,3,5,2011,54137
5201,68,3,1,2011,89241
5202,68,3,2,2011,92782
5203,68,3,3,2011,108936
5204,68,3,4,2011,53418
5205,68,3,5,2011,39576
5206,69,3,1,2011,221684
5207,69,3,2,2011,256869
5208,69,3,3,2011,222671
5209,69,3,4,2011,116747
5210,69,3,5,2011,87403
5211,70,3,1,2011,28002
5212,70,3,2,2011,26068
5213,70,3,3,2011,33590
5214,70,3,4,2011,19282
5215,70,3,5,2011,14337
5216,71,3,1,2011,59625
5217,71,3,2,2011,57642
5218,71,3,3,2011,78040
5219,71,3,4,2011,49537
5220,71,3,5,2011,40885
5221,72,3,1,2011,69621
5222,72,3,2,2011,65207
5223,72,3,3,2011,76468
5224,72,3,4,2011,43421
5225,72,3,5,2011,35258
5226,73,3,1,2011,49406
5227,73,3,2,2011,50282
5228,73,3,3,2011,58804
5229,73,3,4,2011,31726
5230,73,3,5,2011,22622
5231,74,3,1,2011,91835
5232,74,3,2,2011,97552
5233,74,3,3,2011,106013
5234,74,3,4,2011,51230
5235,74,3,5,2011,32876
5236,75,3,1,2011,223312
5237,75,3,2,2011,406319
5238,75,3,3,2011,292362
5239,75,3,4,2011,158186
5240,75,3,5,2011,109211
5241,76,3,1,2011,153742
5242,76,3,2,2011,159445
5243,76,3,3,2011,172568
5244,76,3,4,2011,93420
5245,76,3,5,2011,70727
5246,77,3,1,2011,184301
5247,77,3,2,2011,184773
5248,77,3,3,2011,187793
5249,77,3,4,2011,78556
5250,77,3,5,2011,48136
5251,78,3,1,2011,188728
5252,78,3,2,2011,184042
5253,78,3,3,2011,199422
5254,78,3,4,2011,92616
5255,78,3,5,2011,59290
5256,79,3,1,2011,42016
5257,79,3,2,2011,40185
5258,79,3,3,2011,51674
5259,79,3,4,2011,30043
5260,79,3,5,2011,25041
5261,80,3,1,2011,69793
5262,80,3,2,2011,73432
5263,80,3,3,2011,76995
5264,80,3,4,2011,42507
5265,80,3,5,2011,30903
5266,81,3,1,2011,40876
5267,81,3,2,2011,39402
5268,81,3,3,2011,53396
5269,81,3,4,2011,32809
5270,81,3,5,2011,28743
5271,82,3,1,2011,28567
5272,82,3,2,2011,27489
5273,82,3,3,2011,33847
5274,82,3,4,2011,19453
5275,82,3,5,2011,15744
5276,83,3,1,2011,107415
5277,83,3,2,2011,108855
5278,83,3,3,2011,141422
5279,83,3,4,2011,97727
5280,83,3,5,2011,70679
5281,84,3,1,2011,65164
5282,84,3,2,2011,63492
5283,84,3,3,2011,77445
5284,84,3,4,2011,45736
5285,84,3,5,2011,32363
5286,85,3,1,2011,74308
5287,85,3,2,2011,70833
5288,85,3,3,2011,85756
5289,85,3,4,2011,55160
5290,85,3,5,2011,41097
5291,86,3,1,2011,49691
5292,86,3,2,2011,54119
5293,86,3,3,2011,57930
5294,86,3,4,2011,32795
5295,86,3,5,2011,26974
5296,87,3,1,2011,39707
5297,87,3,2,2011,44584
5298,87,3,3,2011,51659
5299,87,3,4,2011,32190
5300,87,3,5,2011,27760
5301,88,3,1,2011,43295
5302,88,3,2,2011,41605
5303,88,3,3,2011,53800
5304,88,3,4,2011,31270
5305,88,3,5,2011,24676
5306,89,3,1,2011,39098
5307,89,3,2,2011,37325
5308,89,3,3,2011,47388
5309,89,3,4,2011,28798
5310,89,3,5,2011,23404
5311,90,3,1,2011,17147
5312,90,3,2,2011,17668
5313,90,3,3,2011,19374
5314,90,3,4,2011,10141
5315,90,3,5,2011,7767
5316,91,3,1,2011,164201
5317,91,3,2,2011,166810
5318,91,3,3,2011,168111
5319,91,3,4,2011,77316
5320,91,3,5,2011,48038
5321,92,3,1,2011,196520
5322,92,3,2,2011,244482
5323,92,3,3,2011,215421
5324,92,3,4,2011,95732
5325,92,3,5,2011,74492
5326,93,3,1,2011,216794
5327,93,3,2,2011,232500
5328,93,3,3,2011,200019
5329,93,3,4,2011,77706
5330,93,3,5,2011,52729
5331,94,3,1,2011,168429
5332,94,3,2,2011,199811
5333,94,3,3,2011,183219
5334,94,3,4,2011,82544
5335,94,3,5,2011,59228
5336,95,3,1,2011,165011
5337,95,3,2,2011,166751
5338,95,3,3,2011,165083
5339,95,3,4,2011,66869
5340,95,3,5,2011,42497
5341,01,2,1,2012,82465
5342,01,2,2,2012,75113
5343,01,2,3,2012,86156
5344,01,2,4,2012,40826
5345,01,2,5,2012,18268
5346,02,2,1,2012,71079
5347,02,2,2,2012,63035
5348,02,2,3,2012,73984
5349,02,2,4,2012,37569
5350,02,2,5,2012,17586
5351,03,2,1,2012,36591
5352,03,2,2,2012,34597
5353,03,2,3,2012,47038
5354,03,2,4,2012,29668
5355,03,2,5,2012,16726
5356,04,2,1,2012,18477
5357,04,2,2,2012,15801
5358,04,2,3,2012,22362
5359,04,2,4,2012,14331
5360,04,2,5,2012,7194
5361,05,2,1,2012,15986
5362,05,2,2,2012,14814
5363,05,2,3,2012,19796
5364,05,2,4,2012,11407
5365,05,2,5,2012,5912
5366,06,2,1,2012,120911
5367,06,2,2,2012,122783
5368,06,2,3,2012,138158
5369,06,2,4,2012,83205
5370,06,2,5,2012,47949
5371,07,2,1,2012,37239
5372,07,2,2,2012,32607
5373,07,2,3,2012,44443
5374,07,2,4,2012,27041
5375,07,2,5,2012,13695
5376,08,2,1,2012,36256
5377,08,2,2,2012,32481
5378,08,2,3,2012,39645
5379,08,2,4,2012,20436
5380,08,2,5,2012,9420
5381,09,2,1,2012,16856
5382,09,2,2,2012,15205
5383,09,2,3,2012,21554
5384,09,2,4,2012,13160
5385,09,2,5,2012,7643
5386,10,2,1,2012,37752
5387,10,2,2,2012,36215
5388,10,2,3,2012,40334
5389,10,2,4,2012,22974
5390,10,2,5,2012,11077
5391,11,2,1,2012,41589
5392,11,2,2,2012,36855
5393,11,2,3,2012,48132
5394,11,2,4,2012,30981
5395,11,2,5,2012,16861
5396,12,2,1,2012,29877
5397,12,2,2,2012,27835
5398,12,2,3,2012,38435
5399,12,2,4,2012,24187
5400,12,2,5,2012,15191
5401,13,2,1,2012,244069
5402,13,2,2,2012,244193
5403,13,2,3,2012,253011
5404,13,2,4,2012,138381
5405,13,2,5,2012,68906
5406,14,2,1,2012,86383
5407,14,2,2,2012,83055
5408,14,2,3,2012,90297
5409,14,2,4,2012,48525
5410,14,2,5,2012,22972
5411,15,2,1,2012,14524
5412,15,2,2,2012,14548
5413,15,2,3,2012,21627
5414,15,2,4,2012,13226
5415,15,2,5,2012,7740
5416,16,2,1,2012,39110
5417,16,2,2,2012,37779
5418,16,2,3,2012,49120
5419,16,2,4,2012,29063
5420,16,2,5,2012,16309
5421,17,2,1,2012,69012
5422,17,2,2,2012,65032
5423,17,2,3,2012,82399
5424,17,2,4,2012,55785
5425,17,2,5,2012,29845
5426,18,2,1,2012,34901
5427,18,2,2,2012,32987
5428,18,2,3,2012,43186
5429,18,2,4,2012,26588
